SubjID,gender,age,education,fam.income,location,sub.topic,topic,perception
LD_190324_0900_NO3_11_G4,0,19,4,3,Longde,global warming,scienific terms,3
LD_190324_1030_NO3_12_G5,0,14,3,4,Longde,El Nino/ozone hole,scienific terms,1
LD_190324_1230_NO3_13_G6,0,39,4,3,Longde,air pollution,pollution,3
LD_190325_1230_NO3_14_G7,0,39,2,3,Longde,unhapiness,health,2
LD_190325_1745_NO3_15_G1,0,38,2,3,Longde,anomaly,temperature,2
LD_190325_1930_NO3_16_G2,1,44,7,4,Longde,El Nino/ozone hole,scienific terms,3
LD_190326_1230_NO3_17_G3,0,46,4,2,Longde,hot,temperature,3
LD_190326_1745_NO3_18_G4,0,38,7,4,Longde,air pollution,pollution,1
LD_190327_1745_NO3_19_G5,0,41,2,2,Longde,anomaly,temperature,3
LD_190327_1930_NO3_20_G6,0,50,3,2,Longde,hot,temperature,3
LD_190328_1230_NO3_21_G7,1,42,3,3,Longde,air pollution,pollution,3
LD_190328_1745_NO3_22_G1,1,49,7,4,Longde,cold,temperature,3
LD_190328_1930_NO3_23_G2,1,45,3,3,Longde,hot,temperature,3
LD_190329_1745_NO3_24_G3,0,40,3,3,Longde,hot,temperature,2
LD_190329_1930_NO3_25_G4,0,41,6,4,Longde,sandstorms,disaster,3
LD_190330_0730_NO3_26_G5,1,37,7,3,Longde,protect environment,mitigation,3
LD_190330_1400_NO3_27_G6,0,46,3,3,Longde,air pollution,pollution,3
LD_190330_1800_NO3_28_G7,0,42,3,3,Longde,anomaly,temperature,1
LD_190330_1930_NO3_29_G1,1,48,3,2,Longde,sandstorms,disaster,3
LD_190331_0730_NO3_30_G2,0,43,3,3,Longde,global warming,scienific terms,3
LD_190331_0900_NO3_31_G3,1,19,4,3,Longde,melting ice,disaster,2
LD_190331_1030_NO3_32_G4,1,18,4,3,Longde,nice weather,weather,2
LD_190331_1400_NO4_33_G5,1,18,4,3,Longde,global warming,scienific terms,3
LD_190331_1530_NO4_34_G6,0,45,4,2,Longde,cold,temperature,3
LD_190331_1800_NO4_35_G7,0,41,2,2,Longde,anomaly,temperature,2
LD_190401_1230_NO3_36_G1,0,42,3,3,Longde,hot,temperature,2
LD_190401_1745_NO3_37_G2,0,24,7,4,Longde,hot,temperature,3
LD_190401_1930_NO3_38_G3,0,34,2,2,Longde,proverb,weather,2
LD_190402_1230_NO3_39_G4,1,28,4,3,Longde,sandstorms,disaster,3
LD_190402_1745_NO3_40_G5,0,29,6,3,Longde,capricious,temperature,3
LD_190402_1930_NO3_41_G6,1,27,7,3,Longde,air pollution,pollution,3
LD_190403_1230_NO3_42_G7,1,34,3,3,Longde,capricious,temperature,3
LD_190403_1900_NO3_43_G1,1,21,4,3,Longde,bad weather,weather,3
LD_190404_1230_NO3_44_G2,1,33,4,4,Longde,socio-economic impact,socioeconomic_impact,2
LD_190404_1745_NO3_45_G3,1,35,7,3,Longde,disease,health,3
LD_190404_1930_NO3_46_G4,1,36,3,3,Longde,capricious,temperature,3
LD_190405_0900_NO3_47_G5,0,41,3,3,Longde,air pollution,pollution,3
LD_190405_1030_NO3_48_G6,1,52,7,4,Longde,anomaly,temperature,3
LD_190405_1400_NO3_48_G7,0,46,2,2,Longde,sandstorms,disaster,2
LD_190406_1030_NO3_50_G1,1,50,4,2,Longde,anomaly,temperature,3
LD_190407_0900_NO3_51_G2,1,43,7,3,Longde,hot,temperature,3
LD_190407_1030_NO3_52_G3,1,32,4,4,Longde,capricious,temperature,3
A20171209B1321,1,23,7,4,Dongguan,rising sea,disaster,2
A20171209B1319,0,42,5,5,Dongguan,other pollution,pollution,3
A20171209B1317,1,51,5,3,Dongguan,nice weather,weather,3
A20171209A1050,1,33,7,6,Dongguan,global warming,scienific terms,3
A20171209A1001,0,16,3,3,Dongguan,capricious,temperature,3
A20171209A0925,0,23,3,4,Dongguan,capricious,temperature,0
A20171209A0922,0,30,3,2,Dongguan,capricious,temperature,3
A20171209A0920,0,29,6,5,Dongguan,capricious,temperature,1
A20171209B1312,1,50,5,3,Dongguan,other pollution,pollution,3
A20171209A0914,0,17,3,5,Dongguan,bad weather,weather,0
A20171209B1305,1,41,2,3,Dongguan,vehicle/industrial exhaust,cause,3
A20171209A0911,1,12,3,2,Dongguan,other pollution,pollution,2
A20171209A0910,1,61,4,5,Dongguan,hot,temperature,3
A20171209A0909,0,32,4,2,Dongguan,global warming,scienific terms,3
A20171209A0908,0,23,4,4,Dongguan,other pollution,pollution,2
A20171209A0904,1,21,3,4,Dongguan,degradation,pollution,3
A20171209A0902,0,39,3,2,Dongguan,earthquake,disaster,3
A20171209A0900,1,41,3,2,Dongguan,hurricane,disaster,3
B20171209A0909,1,27,8,5,Dongguan,global warming,scienific terms,2
B20171209A0945,0,28,4,4,Dongguan,bad weather,weather,3
B20171209A1013,1,16,3,3,Dongguan,other pollution,pollution,0
B20171209A1045,1,22,4,5,Dongguan,air pollution,pollution,2
B20171209A1059,0,34,5,5,Dongguan,sandstorms,disaster,2
B20171209A1101,0,27,4,5,Dongguan,capricious,temperature,1
B20171209A1103,0,31,4,5,Dongguan,air pollution,pollution,3
B20171209A1115,1,23,4,4,Dongguan,reduce emission,mitigation,3
B20171209A1128,1,34,4,3,Dongguan,capricious,temperature,2
B20171209A1132,0,31,5,4,Dongguan,disease,health,2
B20171209A1139,0,30,5,3,Dongguan,cold,temperature,3
B20171209A1200,1,27,5,4,Dongguan,hot,temperature,1
B20171209B1533,0,15,3,7,Dongguan,anomaly,temperature,3
B20171209B1512,0,23,6,4,Dongguan,socio-economic impact,socioeconomic_impact,3
B20171209B1429,0,28,7,3,Dongguan,physical discomfort,health,1
B20171209B1430,0,30,4,4,Dongguan,physical discomfort,health,2
B20171209B1424,1,23,7,5,Dongguan,nice weather,weather,3
B20171209B1503,1,34,4,3,Dongguan,physical discomfort,health,1
B20171209A1203,1,33,4,4,Dongguan,air pollution,pollution,2
B20171209B1529,0,15,3,1,Dongguan,re. temperature,adaptation,3
C20171209A1035,1,26,4,2,Dongguan,nice weather,weather,3
C20171209A1040,0,40,2,3,Dongguan,physical discomfort,health,3
C20171209A1036,0,26,7,4,Dongguan,green house effect,scienific terms,2
C20171209A1041,1,44,4,4,Dongguan,vehicle/industrial exhaust,cause,3
C20171209A1045,1,55,3,1,Dongguan,other pollution,pollution,3
C20171209A1042,1,53,3,4,Dongguan,global warming,scienific terms,3
C20171209A1037,1,45,3,3,Dongguan,capricious,temperature,1
C20171209A1038,0,20,6,1,Dongguan,re. temperature,adaptation,2
C20171209A1030,0,38,7,4,Dongguan,disease,health,3
C20171209A1031,1,33,6,4,Dongguan,re. weather change,adaptation,2
C20171209A1032,0,43,4,4,Dongguan,vehicle/industrial exhaust,cause,3
C20171209A1039,0,21,7,2,Dongguan,air pollution,pollution,3
C20171209A1033,0,23,4,1,Dongguan,re. temperature,adaptation,3
C20171209A1025,0,30,3,3,Dongguan,physical discomfort,health,3
C20171209A1026,1,23,6,4,Dongguan,nice weather,weather,2
C20171209A1020,0,29,7,4,Dongguan,air pollution,pollution,3
C20171209A1021,0,40,3,3,Dongguan,nice weather,weather,3
C20171209A1005,1,32,6,4,Dongguan,bad weather,weather,2
C20171209A1006,1,38,7,5,Dongguan,socio-economic impact,socioeconomic_impact,3
C20171209A1007,1,30,6,4,Dongguan,bad weather,weather,3
C20171209A1000,0,26,7,3,Dongguan,nice weather,weather,3
C20171209A1001,1,70,2,2,Dongguan,nice weather,weather,3
C20171209A0955,1,28,7,4,Dongguan,hurricane,disaster,3
C20171209A0950,0,45,4,3,Dongguan,hot,temperature,2
C20171209A0915,0,54,2,3,Dongguan,nice weather,weather,3
C20171209A0920,0,40,6,4,Dongguan,hot,temperature,3
C20171209A0935,1,13,3,2,Dongguan,nice weather,weather,0
C20171209A0930,1,43,4,4,Dongguan,nice weather,weather,2
C20171209A0936,0,15,3,2,Dongguan,cold,temperature,3
C20171209A0940,0,35,7,3,Dongguan,disease,health,3
C20171209A0941,1,53,3,2,Dongguan,capricious,temperature,3
C20171209A1051,0,38,4,4,Dongguan,nice weather,weather,0
C20171209A1100,0,15,4,4,Dongguan,disease,health,3
C20171209A1200,0,16,4,3,Dongguan,bad weather,weather,1
C20171209A1141,0,22,7,4,Dongguan,reduce emission,mitigation,2
C20171209A1125,0,28,6,4,Dongguan,nice weather,weather,3
C20171209A1116,1,15,4,3,Dongguan,air pollution,pollution,2
C20171209A1110,0,21,7,3,Dongguan,unhapiness,health,3
C20171209A1111,0,15,4,5,Dongguan,hot,temperature,3
C20171209A1112,1,15,4,2,Dongguan,bad weather,weather,1
C20171209A1105,0,40,3,3,Dongguan,nice weather,weather,2
C20171209A1200,0,16,4,2,Dongguan,bad weather,weather,0
C20171209A1201,0,21,5,1,Dongguan,protect environment,mitigation,1
C20171209A1155,1,40,3,2,Dongguan,nice weather,weather,0
C20171209A1156,0,36,3,2,Dongguan,nice weather,weather,0
C20171209A1151,0,42,7,4,Dongguan,air pollution,pollution,0
C20171209A1152,0,40,4,3,Dongguan,nice weather,weather,1
C20171209A1153,0,35,3,2,Dongguan,hot,temperature,3
C20171209A1154,0,28,6,3,Dongguan,nice weather,weather,2
C20171209A1158,1,50,7,3,Dongguan,hot,temperature,2
A20170903A1005,1,49,4,2,Dongguan,hot,temperature,3
A20170903A1006,1,40,7,4,Dongguan,other pollution,pollution,1
A20170903A1007,1,38,7,3,Dongguan,vehicle/industrial exhaust,cause,2
A20170903A1009,0,36,5,3,Dongguan,re. weather change,adaptation,3
A20170903A1010,0,43,4,4,Dongguan,hot,temperature,2
A20170903A1015,0,32,6,3,Dongguan,hot,temperature,2
A20170903A1022,0,45,2,2,Dongguan,capricious,temperature,3
A20170903A1023,1,44,3,3,Dongguan,anomaly,temperature,3
A20170903A1024,1,48,4,3,Dongguan,disease,health,1
A20170902P1203,1,29,4,3,Dongguan,other pollution,pollution,2
A20170902P1204,0,45,2,3,Dongguan,other pollution,pollution,0
A20170902P1202,0,18,5,4,Dongguan,green house effect,scienific terms,3
A20170902P1203,0,18,4,5,Dongguan,green house effect,scienific terms,3
A20170902A1121,1,41,4,4,Dongguan,vehicle/industrial exhaust,cause,0
A20170902A1122,1,45,3,3,Dongguan,vehicle/industrial exhaust,cause,1
A20170902A1123,1,43,3,3,Dongguan,other pollution,pollution,0
A20170902A1124,1,39,3,3,Dongguan,other pollution,pollution,1
A20170902A1125,1,33,3,3,Dongguan,vehicle/industrial exhaust,cause,1
A20170902A1126,1,42,3,3,Dongguan,vehicle/industrial exhaust,cause,1
A20170902A1013,0,43,4,3,Dongguan,vehicle/industrial exhaust,cause,1
A20170902A1117,0,37,7,6,Dongguan,sandstorms,disaster,2
A20170902A1120,0,33,7,5,Dongguan,other pollution,pollution,3
A20170903A0945,1,31,6,1,Dongguan,hurricane,disaster,3
A20170903A0957,1,25,4,4,Dongguan,hot,temperature,2
A20170903A0958,1,30,6,3,Dongguan,hot,temperature,2
A20170903A0959,1,35,6,4,Dongguan,anomaly,temperature,3
A20170903A1001,1,16,4,3,Dongguan,other pollution,pollution,2
A20170903A1002,1,30,6,5,Dongguan,bad weather,weather,1
A20170903A1004,1,24,4,3,Dongguan,protect environment,mitigation,3
A20170903A1040,1,52,3,4,Dongguan,hot,temperature,2
C20170902A0915,0,20,4,4,Dongguan,flood,disaster,3
C20170902A0920,0,43,5,3,Dongguan,bad weather,weather,2
C20170902A0925,0,26,6,3,Dongguan,bad weather,weather,2
C20170902A0935,0,30,7,4,Dongguan,flood,disaster,1
C20170902A0946,0,18,8,1,Dongguan,socio-economic impact,socioeconomic_impact,3
C20170902A0947,0,30,4,4,Dongguan,flood,disaster,1
C20170902A0949,0,22,7,4,Dongguan,El Nino/ozone hole,scienific terms,3
C20170902A0951,0,29,4,2,Dongguan,capricious,temperature,2
C20170902A0954,0,21,7,4,Dongguan,El Nino/ozone hole,scienific terms,2
C20170902A0955,1,40,7,5,Dongguan,bad weather,weather,1
C20170902A0956,1,33,6,4,Dongguan,others,adaptation,2
C20170902A0957,0,58,3,1,Dongguan,re. weather change,adaptation,2
C20170902A0958,0,22,7,5,Dongguan,El Nino/ozone hole,scienific terms,3
C20170902A0959,1,53,4,1,Dongguan,hot,temperature,2
C20170902A1000,0,18,7,5,Dongguan,vehicle/industrial exhaust,cause,2
C20170902A1045,0,64,2,1,Dongguan,re. temperature,adaptation,1
C20170902A1050,1,36,6,5,Dongguan,bad weather,weather,2
B20170903A0930,1,42,6,3,Dongguan,earthquake,disaster,1
B20170903A0931,0,24,7,4,Dongguan,hot,temperature,3
B20170903A0932,0,28,6,3,Dongguan,melting ice,disaster,3
B20170903A0933,1,25,6,4,Dongguan,earthquake,disaster,3
B20170903A0934,0,23,7,3,Dongguan,re. weather change,adaptation,3
B20170903A0935,1,40,6,3,Dongguan,hot,temperature,3
B20170903A0937,1,23,6,4,Dongguan,rising sea,disaster,3
B20170903A0940,1,48,6,1,Dongguan,earthquake,disaster,2
B20170903A0939,1,38,6,2,Dongguan,earthquake,disaster,3
B20170903A0942,1,49,4,4,Dongguan,anomaly,temperature,3
B20170903A0943,1,27,6,4,Dongguan,vehicle/industrial exhaust,cause,3
B20170903A0944,0,26,6,2,Dongguan,re. temperature,adaptation,0
B20170903A0945,0,33,4,2,Dongguan,re. temperature,adaptation,3
B20170903A0947,0,19,5,3,Dongguan,re. weather change,adaptation,3
B20170903A0948,1,53,3,7,Dongguan,vehicle/industrial exhaust,cause,3
B20170903A0949,0,20,6,3,Dongguan,re. weather change,adaptation,3
B20170903A0950,0,18,6,3,Dongguan,re. temperature,adaptation,3
B20170903A0951,0,18,6,3,Dongguan,hot,temperature,2
B20170903A0952,0,22,7,2,Dongguan,re. weather change,adaptation,3
B20170903A0953,1,22,3,3,Dongguan,re. weather change,adaptation,2
B20170903A0954,1,25,6,3,Dongguan,anomaly,temperature,1
B20170903A0955,1,38,4,3,Dongguan,other pollution,pollution,3
B20170903A0957,0,21,6,3,Dongguan,others,adaptation,3
B20170903A0958,0,20,6,3,Dongguan,hot,temperature,2
B20170903A0959,0,21,6,3,Dongguan,bad weather,weather,2
B20170903A0960,1,51,3,3,Dongguan,others,adaptation,1
B20170902A0930,1,26,4,2,Dongguan,hurricane,disaster,3
B20170902A0932,0,49,3,3,Dongguan,disease,health,1
B20170902A0936,0,38,3,3,Dongguan,disease,health,3
B20170902A0940,0,34,4,3,Dongguan,disease,health,2
B20170902A0948,1,39,3,3,Dongguan,nice weather,weather,1
B20170902A0951,1,22,4,3,Dongguan,hot,temperature,2
B20170902A0952,1,44,7,4,Dongguan,physical discomfort,health,3
B20170902A0955,1,39,3,3,Dongguan,bad weather,weather,3
B20170902A0957,1,32,6,2,Dongguan,hurricane,disaster,3
C20170903A1039,1,38,6,4,Dongguan,flood,disaster,3
C20170903A1120,0,35,6,3,Dongguan,others,adaptation,1
C20170903A1110,1,26,6,3,Dongguan,vehicle/industrial exhaust,cause,1
C20170903A1111,1,30,6,3,Dongguan,reduce emission,mitigation,2
C20170903A1130,1,27,3,2,Dongguan,capricious,temperature,3
C20170903A1115,1,24,7,8,Dongguan,bad weather,weather,2
C20170903A1100,1,34,7,4,Dongguan,re. weather change,adaptation,3
C20170903A1040,0,35,6,3,Dongguan,re. weather change,adaptation,3
C20170903A1036,0,50,7,4,Dongguan,re. weather change,adaptation,3
C20170903A1041,0,40,7,5,Dongguan,re. weather change,adaptation,3
C20170903A1031,1,28,6,5,Dongguan,bad weather,weather,3
C20170903A1025,0,25,5,4,Dongguan,cold,temperature,3
C20170903A1021,0,36,6,5,Dongguan,capricious,temperature,3
C20170903A1016,0,36,3,3,Dongguan,nice weather,weather,2
C20170903A1010,0,16,4,3,Dongguan,bad weather,weather,1
C20170903A1005,1,27,7,5,Dongguan,hot,temperature,3
C20170903A1000,1,30,6,3,Dongguan,hot,temperature,2
C20170903A0945,0,36,5,3,Dongguan,re. weather change,adaptation,3
C20170903A0925,0,22,7,4,Dongguan,green house effect,scienific terms,3
C20170903A0935,0,26,7,3,Dongguan,urbanization/economy,cause,3
C20170903A0926,1,35,5,3,Dongguan,bad weather,weather,0
C20170903A0920,0,75,2,2,Dongguan,reduce emission,mitigation,3
C20170903A0915,0,33,7,2,Dongguan,others,disaster,3
C20170903A1037,1,33,7,3,Dongguan,re. temperature,adaptation,3
C20170903A1031,0,37,6,4,Dongguan,hurricane,disaster,2
A20180120A0920,0,30,5,3,Suzhou,urbanization/economy,cause,3
A20180120A0940,0,46,3,3,Suzhou,others,adaptation,1
A20180120A0955,1,40,7,5,Suzhou,air pollution,pollution,3
A20180120A1120,1,53,7,5,Suzhou,disease,health,3
A20180120A1125,1,24,4,5,Suzhou,vehicle/industrial exhaust,cause,2
A20180120A1130,0,28,4,3,Suzhou,air pollution,pollution,3
A20180120A1135,0,28,4,4,Suzhou,re. temperature,adaptation,3
A20180121A0900,1,61,2,4,Suzhou,urbanization/economy,cause,2
A20180121A0935,0,30,6,4,Suzhou,air pollution,pollution,2
A20180121A0940,1,30,6,6,Suzhou,air pollution,pollution,3
A20180121A0950,0,36,7,4,Suzhou,cold,temperature,3
A20180121A1105,1,76,4,4,Suzhou,vehicle/industrial exhaust,cause,3
A20180121A1115,0,34,4,5,Suzhou,air pollution,pollution,2
B20180120A0916,0,25,7,5,Suzhou,air pollution,pollution,0
B20180120A1056,0,17,3,5,Suzhou,global warming,scienific terms,0
B20180120A1057,0,26,7,5,Suzhou,bad weather,weather,3
B20180120A1101,0,11,2,8,Suzhou,rising sea,disaster,3
B20180120A1130,0,22,6,6,Suzhou,disease,health,2
B20180120A1131,1,36,6,5,Suzhou,air pollution,pollution,2
B20180120A1129,0,16,3,3,Suzhou,vehicle/industrial exhaust,cause,2
B20180120P1233,1,36,7,7,Suzhou,hurricane,disaster,1
B20180120P1417,0,25,7,5,Suzhou,air pollution,pollution,3
B20180120P1418,1,20,4,5,Suzhou,bad weather,weather,3
B20180120P1421,1,42,6,4,Suzhou,air pollution,pollution,3
B20180120P1426,1,24,6,5,Suzhou,cold,temperature,3
B20180120P1428,0,33,4,3,Suzhou,air pollution,pollution,2
B20180121A1000,0,24,3,7,Suzhou,physical discomfort,health,3
B20180121A1003,0,18,4,3,Suzhou,capricious,temperature,3
B20180121A1008,0,20,7,6,Suzhou,bad weather,weather,3
B20180121A1013,1,24,3,4,Suzhou,reduce emission,mitigation,3
B20180121A1014,0,24,6,4,Suzhou,reduce emission,mitigation,2
B20180121A1016,1,28,6,5,Suzhou,re. temperature,adaptation,2
B20180121A1019,1,31,6,5,Suzhou,rising sea,disaster,3
B20180121A1020,0,24,3,4,Suzhou,disease,health,1
B20180121A1021,1,20,7,3,Suzhou,others,adaptation,1
B20180121A1022,0,30,4,3,Suzhou,vehicle/industrial exhaust,cause,3
B20180121A1030,0,53,3,4,Suzhou,vehicle/industrial exhaust,cause,3
B20180121A1032,1,72,4,5,Suzhou,re. temperature,adaptation,3
B20180121A1033,0,35,6,4,Suzhou,air pollution,pollution,1
C20180120A0905,0,29,6,6,Suzhou,disease,health,2
C20180120A0910,0,33,7,5,Suzhou,global warming,scienific terms,3
C20180120A0915,0,28,5,3,Suzhou,green house effect,scienific terms,3
C20180120A0925,0,27,7,4,Suzhou,air pollution,pollution,3
C20180120A0935,0,25,7,4,Suzhou,reduce emission,mitigation,3
C20180120A0950,0,28,6,5,Suzhou,bad weather,weather,3
C20180120A1000,0,27,7,5,Suzhou,others,disaster,3
C20180120A1001,0,23,3,6,Suzhou,cold,temperature,3
C20180120A1003,1,31,7,5,Suzhou,air pollution,pollution,3
C20180120A1006,0,22,6,3,Suzhou,other pollution,pollution,3
C20180120A1022,0,25,4,5,Suzhou,cold,temperature,2
C20180120A1024,0,24,7,8,Suzhou,air pollution,pollution,0
C20180120A1100,0,20,4,6,Suzhou,bad weather,weather,0
C20180120A1103,0,22,7,4,Suzhou,bad weather,weather,3
C20180120A1111,0,25,6,4,Suzhou,flood,disaster,3
C20180120A1131,0,21,5,5,Suzhou,reduce emission,mitigation,3
C20180120A1134,0,34,3,8,Suzhou,reduce emission,mitigation,1
C20180121A1000,1,21,6,4,Suzhou,green house effect,scienific terms,1
C20180121A1003,0,19,7,5,Suzhou,rising sea,disaster,2
C20180121A1004,0,20,4,5,Suzhou,air pollution,pollution,3
C20180121A1006,1,26,7,6,Suzhou,GHG/CO2 emission,cause,3
C20180121A1007,0,18,4,4,Suzhou,green house effect,scienific terms,2
C20180121A1008,0,20,6,7,Suzhou,capricious,temperature,2
C20180121A1010,0,23,6,3,Suzhou,disease,health,3
C20180121A1011,1,24,6,3,Suzhou,air pollution,pollution,2
C20180121A1013,0,23,6,3,Suzhou,capricious,temperature,3
C20180121A1014,0,19,4,4,Suzhou,cold,temperature,3
C20180121A1015,0,41,7,4,Suzhou,air pollution,pollution,3
C20180121A1017,0,26,7,4,Suzhou,air pollution,pollution,2
C20180121A1018,1,29,5,3,Suzhou,green house effect,scienific terms,3
C20180121A1019,1,34,4,4,Suzhou,bad weather,weather,3
C20180121A1020,1,23,7,5,Suzhou,air pollution,pollution,3
C20180121A1025,0,34,7,4,Suzhou,green house effect,scienific terms,2
C20180121A1026,0,30,3,5,Suzhou,vehicle/industrial exhaust,cause,2
C20180121A1027,1,61,3,5,Suzhou,urbanization/economy,cause,2
C20180121A1028,1,35,4,2,Suzhou,vehicle/industrial exhaust,cause,3
C20180121A1029,0,30,6,6,Suzhou,re. temperature,adaptation,1
A20180113A0904,1,60,4,3,Yangzhou,anomaly,temperature,2
A20180113A0911,1,66,3,2,Yangzhou,unhapiness,health,3
A20180113A0912,1,29,7,4,Yangzhou,re. temperature,adaptation,2
A20180113A0914,0,63,5,2,Yangzhou,global warming,scienific terms,3
A20180113A0921,0,21,6,2,Yangzhou,vehicle/industrial exhaust,cause,3
A20180113A0925,1,20,6,5,Yangzhou,bad weather,weather,2
A20180113A0926,1,18,6,4,Yangzhou,bad weather,weather,1
A20180113A0927,1,17,6,4,Yangzhou,bad weather,weather,1
A20180113A0928,1,17,6,3,Yangzhou,bad weather,weather,1
A20180113A0929,1,22,6,3,Yangzhou,bad weather,weather,3
A20180113A0930,0,18,5,3,Yangzhou,air pollution,pollution,3
A20180113A0931,1,20,6,4,Yangzhou,proverb,weather,3
A20180113A0932,1,19,6,3,Yangzhou,bad weather,weather,2
A20180113A0933,1,19,4,3,Yangzhou,bad weather,weather,1
A20180114A0900,1,16,5,3,Yangzhou,bad weather,weather,3
A20180114A0902,1,20,6,5,Yangzhou,bad weather,weather,2
A20180114A0903,1,19,6,3,Yangzhou,bad weather,weather,3
A20180114A0904,1,15,4,3,Yangzhou,bad weather,weather,2
A20180114A0905,1,15,4,2,Yangzhou,bad weather,weather,0
A20180114A0906,1,19,6,4,Yangzhou,bad weather,weather,3
A20180114A0907,1,20,4,4,Yangzhou,bad weather,weather,3
A20180114A0908,1,20,6,3,Yangzhou,bad weather,weather,2
A20180114A0909,1,73,6,4,Yangzhou,others,adaptation,3
A20180114A0910,0,56,3,5,Yangzhou,disease,health,3
A20180114A0912,0,67,5,6,Yangzhou,re. temperature,adaptation,2
A20180114A0913,1,68,7,5,Yangzhou,cold,temperature,3
A20180114A0914,1,65,3,4,Yangzhou,air pollution,pollution,2
A20180114A0915,0,56,6,5,Yangzhou,disease,health,3
A20180114A0917,0,50,4,3,Yangzhou,air pollution,pollution,2
A20180114A0918,0,68,3,3,Yangzhou,disease,health,2
A20180114A0919,0,55,6,4,Yangzhou,capricious,temperature,3
A20180114A0922,0,65,3,4,Yangzhou,disease,health,3
A20180114A0924,0,63,4,4,Yangzhou,protect environment,mitigation,3
A20180114A0925,0,60,5,3,Yangzhou,others,adaptation,2
A20180114A0929,0,68,6,4,Yangzhou,disease,health,0
A20180114A0931,0,59,4,4,Yangzhou,disease,health,3
D20180113A0928,0,32,7,5,Yangzhou,global warming,scienific terms,1
D20180113A0935,0,56,3,3,Yangzhou,disease,health,3
D20180113A0937,0,70,3,3,Yangzhou,GHG/CO2 emission,cause,2
D20180113A0938,0,41,5,3,Yangzhou,bad weather,weather,2
D20180113A0939,0,37,6,5,Yangzhou,capricious,temperature,3
D20180113A0942,0,50,4,3,Yangzhou,bad weather,weather,3
D20180113A0944,1,30,6,3,Yangzhou,sandstorms,disaster,3
D20180113A0945,1,52,3,3,Yangzhou,sandstorms,disaster,3
D20180113A0947,1,60,3,4,Yangzhou,capricious,temperature,2
D20180113A0948,1,60,3,5,Yangzhou,air pollution,pollution,0
D20180113A0951,0,51,3,3,Yangzhou,disease,health,3
D20180113A0952,1,62,3,3,Yangzhou,bad weather,weather,3
D20180113A0953,0,62,3,4,Yangzhou,bad weather,weather,2
D20180113A0954,0,71,5,4,Yangzhou,bad weather,weather,2
D20180113A0956,0,65,3,5,Yangzhou,bad weather,weather,2
D20180113A0958,0,71,1,3,Yangzhou,bad weather,weather,2
D20180113A1000,0,29,6,4,Yangzhou,bad weather,weather,3
D20180113A1020,0,39,6,4,Yangzhou,bad weather,weather,3
D20180113A1130,0,31,7,3,Yangzhou,proverb,weather,3
D20180113A1135,1,48,4,1,Yangzhou,bad weather,weather,3
D20180114A0925,0,35,6,4,Yangzhou,hot,temperature,1
D20180114A0926,1,65,4,5,Yangzhou,reduce emission,mitigation,3
D20180114A0927,1,65,4,3,Yangzhou,vehicle/industrial exhaust,cause,2
D20180114A0928,1,60,4,4,Yangzhou,bad weather,weather,2
D20180114A0930,1,35,7,4,Yangzhou,global warming,scienific terms,3
D20180114A0933,1,34,7,4,Yangzhou,air pollution,pollution,2
D20180114A0934,0,66,3,5,Yangzhou,air pollution,pollution,3
D20180114A0935,1,68,3,5,Yangzhou,rising sea,disaster,3
D20180114A0938,1,65,4,5,Yangzhou,bad weather,weather,3
D20180114A0940,0,30,6,4,Yangzhou,re. temperature,adaptation,3
D20180114A0942,1,29,7,3,Yangzhou,re. temperature,adaptation,3
D20180114A0947,0,68,3,4,Yangzhou,air pollution,pollution,2
D20180114A0949,1,72,6,4,Yangzhou,proverb,weather,2
